aubrey_identifier	display_title	dc_subject.KWD_facet																		
ark:/67531/metapth240933	Cutting Horse Competition: Image 1991_D-232_04	NCHA	derbies	horse shows																
ark:/67531/metapth240934	Cutting Horse Competition: Image 1991_D-232_05	NCHA	derbies	horse shows																
ark:/67531/metapth240935	Cutting Horse Competition: Image 1991_D-232_06	NCHA	derbies	horse shows																
ark:/67531/metapth240936	Cutting Horse Competition: Image 1991_D-232_07	NCHA	derbies	horse shows																
ark:/67531/metapth240937	Cutting Horse Competition: Image 1991_D-232_08	NCHA	derbies	horse shows																
ark:/67531/metapth240938	Cutting Horse Competition: Image 1991_D-232_09	NCHA	derbies	horse shows																
ark:/67531/metapth240939	Cutting Horse Competition: Image 1991_D-232_10	NCHA	derbies	horse shows																
ark:/67531/metapth240940	Cutting Horse Competition: Image 1991_D-232_11	NCHA	derbies	horse shows																
ark:/67531/metapth240941	Cutting Horse Competition: Image 1991_D-232_12	NCHA	derbies	horse shows																
ark:/67531/metapth240942	Cutting Horse Competition: Image 1991_D-233_01	NCHA	derbies	horse shows																
ark:/67531/metapth240943	Cutting Horse Competition: Image 1991_D-233_02	NCHA	derbies	horse shows																
ark:/67531/metapth240944	Cutting Horse Competition: Image 1991_D-233_03	NCHA	derbies	horse shows																
ark:/67531/metapth240945	Cutting Horse Competition: Image 1991_D-233_04	NCHA	derbies	horse shows																
ark:/67531/metapth240946	Cutting Horse Competition: Image 1991_D-233_05	NCHA	derbies	horse shows																
ark:/67531/metapth240947	Cutting Horse Competition: Image 1991_D-233_06	NCHA	derbies	horse shows																
ark:/67531/metapth240948	Cutting Horse Competition: Image 1991_D-233_07	NCHA	derbies	horse shows																
ark:/67531/metapth240949	Cutting Horse Competition: Image 1991_D-233_08	NCHA	derbies	horse shows																
ark:/67531/metapth240950	Cutting Horse Competition: Image 1991_D-233_09	NCHA	derbies	horse shows																
ark:/67531/metapth240951	Cutting Horse Competition: Image 1991_D-233_10	NCHA	derbies	horse shows																
ark:/67531/metapth240952	Cutting Horse Competition: Image 1991_D-233_11	NCHA	derbies	horse shows																
ark:/67531/metapth240953	Cutting Horse Competition: Image 1991_D-233_12	NCHA	derbies	horse shows																
ark:/67531/metapth240954	Cutting Horse Competition: Image 1991_D-234_01	NCHA	derbies	horse shows																
ark:/67531/metapth240955	Cutting Horse Competition: Image 1991_D-234_02	NCHA	derbies	horse shows																
ark:/67531/metapth240956	Cutting Horse Competition: Image 1991_D-234_03	NCHA	derbies	horse shows																
ark:/67531/metapth240957	Cutting Horse Competition: Image 1991_D-234_04	NCHA	derbies	horse shows																
ark:/67531/metapth240958	Cutting Horse Competition: Image 1991_D-234_05	NCHA	derbies	horse shows																
ark:/67531/metapth240959	Cutting Horse Competition: Image 1991_D-234_06	NCHA	derbies	horse shows																
ark:/67531/metapth240960	Cutting Horse Competition: Image 1991_D-234_07	NCHA	derbies	horse shows																
ark:/67531/metapth240961	Cutting Horse Competition: Image 1991_D-234_08	NCHA	derbies	horse shows																
ark:/67531/metapth240962	Cutting Horse Competition: Image 1991_D-234_09	NCHA	derbies	horse shows																
ark:/67531/metapth240963	Cutting Horse Competition: Image 1991_D-234_10	NCHA	derbies	horse shows																
ark:/67531/metapth240964	Cutting Horse Competition: Image 1991_D-234_11	NCHA	derbies	horse shows																
ark:/67531/metapth240965	Cutting Horse Competition: Image 1991_D-234_12	NCHA	derbies	horse shows																
ark:/67531/metapth240966	Cutting Horse Competition: Image 1991_D-235_01	NCHA	derbies	horse shows																
ark:/67531/metapth240967	Cutting Horse Competition: Image 1991_D-235_02	NCHA	derbies	horse shows																
ark:/67531/metapth240968	Cutting Horse Competition: Image 1991_D-235_03	NCHA	derbies	horse shows																
ark:/67531/metapth240969	Cutting Horse Competition: Image 1991_D-235_04	NCHA	derbies	horse shows																
ark:/67531/metapth240970	Cutting Horse Competition: Image 1991_D-235_05	NCHA	derbies	horse shows																
ark:/67531/metapth240971	Cutting Horse Competition: Image 1991_D-235_06	NCHA	derbies	horse shows																
ark:/67531/metapth240972	Cutting Horse Competition: Image 1991_D-235_07	NCHA	derbies	horse shows																
ark:/67531/metapth240973	Cutting Horse Competition: Image 1991_D-235_08	NCHA	derbies	horse shows																
ark:/67531/metapth240974	Cutting Horse Competition: Image 1991_D-235_09	NCHA	derbies	horse shows																
ark:/67531/metapth240975	Cutting Horse Competition: Image 1991_D-235_10	NCHA	derbies	horse shows																
ark:/67531/metapth240976	Cutting Horse Competition: Image 1991_D-235_11	NCHA	derbies	horse shows																
ark:/67531/metapth240977	Cutting Horse Competition: Image 1991_D-235_12	NCHA	derbies	horse shows																
ark:/67531/metapth240978	Cutting Horse Competition: Image 1991_D-236_01	NCHA	derbies	horse shows																
ark:/67531/metapth240979	Cutting Horse Competition: Image 1991_D-236_02	NCHA	derbies	horse shows																
ark:/67531/metapth240980	Cutting Horse Competition: Image 1991_D-236_03	NCHA	derbies	horse shows																
ark:/67531/metapth240981	Cutting Horse Competition: Image 1991_D-236_04	NCHA	derbies	horse shows																
ark:/67531/metapth240982	Cutting Horse Competition: Image 1991_D-236_05	NCHA	derbies	horse shows																
ark:/67531/metapth240983	Cutting Horse Competition: Image 1991_D-236_06	NCHA	derbies	horse shows																
ark:/67531/metapth240984	Cutting Horse Competition: Image 1991_D-236_07	NCHA	derbies	horse shows																
ark:/67531/metapth240985	Cutting Horse Competition: Image 1991_D-236_08	NCHA	derbies	horse shows																
ark:/67531/metapth240986	Cutting Horse Competition: Image 1991_D-236_09	NCHA	derbies	horse shows																
ark:/67531/metapth240987	Cutting Horse Competition: Image 1991_D-236_10	NCHA	derbies	horse shows																
ark:/67531/metapth240988	Cutting Horse Competition: Image 1991_D-236_11	NCHA	derbies	horse shows																
ark:/67531/metapth240989	Cutting Horse Competition: Image 1991_D-236_12	NCHA	derbies	horse shows																
ark:/67531/metapth240990	Cutting Horse Competition: Image 1991_D-237_01	NCHA	derbies	horse shows																
ark:/67531/metapth240991	Cutting Horse Competition: Image 1991_D-237_02	NCHA	derbies	horse shows																
ark:/67531/metapth240992	Cutting Horse Competition: Image 1991_D-237_03	NCHA	derbies	horse shows																
ark:/67531/metapth240993	Cutting Horse Competition: Image 1991_D-237_04	NCHA	derbies	horse shows																
ark:/67531/metapth240994	Cutting Horse Competition: Image 1991_D-237_05	NCHA	derbies	horse shows																
ark:/67531/metapth240995	Cutting Horse Competition: Image 1991_D-237_06	NCHA	derbies	horse shows																
ark:/67531/metapth240996	Cutting Horse Competition: Image 1991_D-237_07	NCHA	derbies	horse shows																
ark:/67531/metapth240997	Cutting Horse Competition: Image 1991_D-237_08	NCHA	derbies	horse shows																
ark:/67531/metapth240998	Cutting Horse Competition: Image 1991_D-237_09	NCHA	derbies	horse shows																
ark:/67531/metapth240999	Cutting Horse Competition: Image 1991_D-237_10	NCHA	derbies	horse shows																
ark:/67531/metapth241000	Cutting Horse Competition: Image 1991_D-237_11	NCHA	derbies	horse shows																
ark:/67531/metapth241001	Cutting Horse Competition: Image 1991_D-237_12	NCHA	derbies	horse shows																
ark:/67531/metapth241002	Cutting Horse Competition: Image 1991_D-238_01	NCHA	derbies	horse shows																
ark:/67531/metapth241003	Cutting Horse Competition: Image 1991_D-238_02	NCHA	derbies	horse shows																
ark:/67531/metapth241004	Cutting Horse Competition: Image 1991_D-238_03	NCHA	derbies	horse shows																
ark:/67531/metapth241005	Cutting Horse Competition: Image 1991_D-238_04	NCHA	derbies	horse shows																
ark:/67531/metapth241006	Cutting Horse Competition: Image 1991_D-238_05	NCHA	derbies	horse shows																
ark:/67531/metapth241007	Cutting Horse Competition: Image 1991_D-238_06	NCHA	derbies	horse shows																
ark:/67531/metapth241008	Cutting Horse Competition: Image 1991_D-238_07	NCHA	derbies	horse shows																
ark:/67531/metapth241009	Cutting Horse Competition: Image 1991_D-238_08	NCHA	derbies	horse shows																
ark:/67531/metapth241010	Cutting Horse Competition: Image 1991_D-238_09	NCHA	derbies	horse shows																
ark:/67531/metapth241011	Cutting Horse Competition: Image 1991_D-238_10	NCHA	derbies	horse shows																
ark:/67531/metapth241012	Cutting Horse Competition: Image 1991_D-238_11	NCHA	derbies	horse shows																
ark:/67531/metapth241013	Cutting Horse Competition: Image 1991_D-238_12	NCHA	derbies	horse shows																
ark:/67531/metapth241014	Cutting Horse Competition: Image 1991_D-239_04	NCHA	derbies	horse shows																
ark:/67531/metapth241634	Cutting Horse Competition: Image 1991_D-63_09	NCHA	derbies	horse shows																
ark:/67531/metapth241635	Cutting Horse Competition: Image 1991_D-63_10	NCHA	derbies	horse shows																
ark:/67531/metapth241636	Cutting Horse Competition: Image 1991_D-63_11	NCHA	derbies	horse shows																
ark:/67531/metapth241637	Cutting Horse Competition: Image 1991_D-63_12	NCHA	derbies	horse shows																
ark:/67531/metapth241638	Cutting Horse Competition: Image 1991_D-64_01	NCHA	derbies	horse shows																
ark:/67531/metapth241639	Cutting Horse Competition: Image 1991_D-64_02	NCHA	derbies	horse shows																
ark:/67531/metapth241640	Cutting Horse Competition: Image 1991_D-64_03	NCHA	derbies	horse shows																
ark:/67531/metapth241641	Cutting Horse Competition: Image 1991_D-64_04	NCHA	derbies	horse shows																
ark:/67531/metapth241642	Cutting Horse Competition: Image 1991_D-64_05	NCHA	derbies	horse shows																
ark:/67531/metapth241643	Cutting Horse Competition: Image 1991_D-64_06	NCHA	derbies	horse shows																
ark:/67531/metapth241644	Cutting Horse Competition: Image 1991_D-64_07	NCHA	derbies	horse shows																
ark:/67531/metapth241645	Cutting Horse Competition: Image 1991_D-64_08	NCHA	derbies	horse shows																
ark:/67531/metapth241646	Cutting Horse Competition: Image 1991_D-64_09	NCHA	derbies	horse shows																
ark:/67531/metapth241647	Cutting Horse Competition: Image 1991_D-64_10	NCHA	derbies	horse shows																
ark:/67531/metapth241648	Cutting Horse Competition: Image 1991_D-64_11	NCHA	derbies	horse shows																
ark:/67531/metapth241649	Cutting Horse Competition: Image 1991_D-64_12	NCHA	derbies	horse shows																
ark:/67531/metapth241650	Cutting Horse Competition: Image 1991_D-65_01	NCHA	derbies	horse shows																
ark:/67531/metapth241651	Cutting Horse Competition: Image 1991_D-65_02	NCHA	derbies	horse shows																
ark:/67531/metapth241652	Cutting Horse Competition: Image 1991_D-65_03	NCHA	derbies	horse shows																
ark:/67531/metapth241653	Cutting Horse Competition: Image 1991_D-65_04	NCHA	derbies	horse shows																
ark:/67531/metapth241654	Cutting Horse Competition: Image 1991_D-65_05	NCHA	derbies	horse shows																
ark:/67531/metapth241655	Cutting Horse Competition: Image 1991_D-65_06	NCHA	derbies	horse shows																
ark:/67531/metapth241656	Cutting Horse Competition: Image 1991_D-65_07	NCHA	derbies	horse shows																
ark:/67531/metapth241657	Cutting Horse Competition: Image 1991_D-65_08	NCHA	derbies	horse shows																
ark:/67531/metapth241658	Cutting Horse Competition: Image 1991_D-65_09	NCHA	derbies	horse shows																
ark:/67531/metapth241659	Cutting Horse Competition: Image 1991_D-65_10	NCHA	derbies	horse shows																
ark:/67531/metapth241660	Cutting Horse Competition: Image 1991_D-65_11	NCHA	derbies	horse shows																
ark:/67531/metapth241661	Cutting Horse Competition: Image 1991_D-65_12	NCHA	derbies	horse shows																
ark:/67531/metapth241662	Cutting Horse Competition: Image 1991_D-66_01	NCHA	derbies	horse shows																
ark:/67531/metapth241663	Cutting Horse Competition: Image 1991_D-66_02	NCHA	derbies	horse shows																
ark:/67531/metapth241664	Cutting Horse Competition: Image 1991_D-66_03	NCHA	derbies	horse shows																
ark:/67531/metapth241665	Cutting Horse Competition: Image 1991_D-66_04	NCHA	derbies	horse shows																
ark:/67531/metapth241666	Cutting Horse Competition: Image 1991_D-66_05	NCHA	derbies	horse shows																
ark:/67531/metapth241667	Cutting Horse Competition: Image 1991_D-66_06	NCHA	derbies	horse shows																
ark:/67531/metapth241668	Cutting Horse Competition: Image 1991_D-66_07	NCHA	derbies	horse shows																
ark:/67531/metapth241669	Cutting Horse Competition: Image 1991_D-66_08	NCHA	derbies	horse shows																
ark:/67531/metapth241670	Cutting Horse Competition: Image 1991_D-66_09	NCHA	derbies	horse shows																
ark:/67531/metapth241671	Cutting Horse Competition: Image 1991_D-66_10	NCHA	derbies	horse shows																
ark:/67531/metapth241672	Cutting Horse Competition: Image 1991_D-66_11	NCHA	derbies	horse shows																
ark:/67531/metapth241673	Cutting Horse Competition: Image 1991_D-66_12	NCHA	derbies	horse shows																
ark:/67531/metapth241674	Cutting Horse Competition: Image 1991_D-67_01	NCHA	derbies	horse shows																
ark:/67531/metapth241675	Cutting Horse Competition: Image 1991_D-67_02	NCHA	derbies	horse shows																
ark:/67531/metapth241676	Cutting Horse Competition: Image 1991_D-67_03	NCHA	derbies	horse shows																
ark:/67531/metapth241677	Cutting Horse Competition: Image 1991_D-67_04	NCHA	derbies	horse shows																
ark:/67531/metapth241678	Cutting Horse Competition: Image 1991_D-67_05	NCHA	derbies	horse shows																
